year,bib,firstName,lastName,sex,nationality,category,raceTime_sec,raceTime_hrs,lastPointId,lastPointName,lastShortName,dnf_stage,dnf_distance_m,dnf_distance_km,dnf_elevation_gain,dnf_lat,dnf_lon,lastDateTime,startDate,penality,dnf_stage_inferred
2024,682,Alain,BELY,MALE,FR,V3 H,70195,19.4986,34,,,3.0,,,,,,2024-04-16T15:26:21.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,720,Geraldine,DE JESUS CARVALHO AFONSO,FEMALE,FR,V2 F,189438,52.6217,40,,,4.0,,,,,,2024-04-17T17:31:10.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,754,Nikolay,TAMARIN,MALE,Russian Federation,V2 H,66246,18.4017,24,,,2.0,,,,,,2024-04-16T06:01:46.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,761,Jingqi,ZHANG,FEMALE,Hong Kong,SE F,84121,23.3669,26,,,2.0,,,,,,2024-04-16T10:07:28.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,785,Chun Wing,LEUNG,MALE,CN,SE H,82640,22.9556,26,,,2.0,,,,,,2024-04-16T09:56:25.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,794,Yiu Fai,HUNG,MALE,CN,V1 H,216560,60.1556,60,,,5.0,,,,,,2024-04-19T10:10:02.000+01:00,2024-04-14T07:31:04.000+01:00,0,5
2024,811,Timothy,EDWARDS,MALE,GB,V2 H,40196,11.1656,14,,,1.0,,,,,,2024-04-15T10:12:06.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,815,Yue,GU,FEMALE,Hong Kong,SE F,84173,23.3814,26,,,2.0,,,,,,2024-04-16T10:06:59.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,818,Hiu Wan,YUE,FEMALE,CN,SE F,26023,7.2286,12,,,1.0,,,,,,2024-04-15T07:02:35.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,822,Hoi Tung,JIM,FEMALE,CN,SE F,70511,19.5864,24,,,2.0,,,,,,2024-04-16T06:01:46.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,844,Sabrina,JOUBERT,FEMALE,FR,SE F,38035,10.5653,14,,,1.0,,,,,,2024-04-15T10:02:44.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,847,Regis,LEBRUN,MALE,FR,V2 H,38123,10.5897,14,,,1.0,,,,,,2024-04-15T10:03:49.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,850,Adriana,MOSER,FEMALE,NL,SE F,71815,19.9486,44,,,4.0,,,,,,2024-04-18T08:00:40.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,894,Jennifer,RUBIO,FEMALE,US,SE F,113829,31.6192,30,,,3.0,,,,,,2024-04-16T17:38:26.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,895,Chinh,CHU,MALE,US,V2 H,113552,31.5422,30,,,3.0,,,,,,2024-04-16T17:33:43.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,902,Hammou,MOUDOUJI,MALE,MA,V1 H,11185,3.1069,10,,,1.0,,,,,,2024-04-14T10:37:29.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2025,5,Ragna,DEBATS,FEMALE,ES,M2 W,59381,16.4947,44,STAGE4 CP4,S4 CP4,4.0,140550.0,140.55,1991.0,30.88562,-4.21532,2025-04-09T12:16:54.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,26,Hamid,YACHOU,MALE,MA,M0 M,58097,16.1381,48,STAGE4 CP8,S4 CP8,4.0,178400.0,178.4,2280.0,30.90938,-3.94042,2025-04-09T15:00:31.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,29,Sam,HARPER,MALE,GB,SEN M,73769,20.4914,39,STAGE3 FINISH,S3 FINISH,3.0,104670.0,104.67,1420.0,30.725,-4.3206,2025-04-08T14:33:04.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,81,Jill,HENNESSY,FEMALE,NZ,M4 W,106246,29.5128,43,STAGE4 CP3,S4 CP3,4.0,130890.0,130.89,1868.0,30.83325,-4.17127,2025-04-09T13:24:57.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,93,Gaurav,KUKREJA,MALE,IN,M1 M,21872,6.0756,20,STAGE2 START,S2 START,2.0,32040.0,32.04,220.0,30.64855,-4.66878,2025-04-07T07:00:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,139,James,SHAFER,MALE,US,M0 M,80887,22.4686,39,STAGE3 FINISH,S3 FINISH,3.0,104670.0,104.67,1420.0,30.725,-4.3206,2025-04-08T16:41:49.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,140,Jim,SHAFER,MALE,US,M5 M,80889,22.4692,39,STAGE3 FINISH,S3 FINISH,3.0,104670.0,104.67,1420.0,30.725,-4.3206,2025-04-08T16:41:49.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,143,Karen Hasselberg,SØRENSEN,FEMALE,NO,M5 W,64005,17.7792,24,STAGE2 CP4,S2 CP4,2.0,65190.0,65.19,687.0,30.71967,-4.38104,2025-04-07T16:41:51.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,165,Yoshitada,SHINKAWA,MALE,JP,M3 M,111755,31.0431,42,STAGE4 CP2,S4 CP2,4.0,124130.0,124.13,1833.0,30.77787,-4.1735,2025-04-09T10:33:51.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,167,Taro,KAMIYA,MALE,JP,M4 M,88612,24.6144,33,STAGE3 CP3,S3 CP3,3.0,98300.0,98.3,1287.0,30.71967,-4.38105,2025-04-08T13:46:31.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,175,David John,LEE,MALE,GB,M8 M,80796,22.4433,32,STAGE3 CP2,S3 CP2,3.0,90610.0,90.61,1081.0,30.75268,-4.44025,2025-04-08T13:10:09.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,202,Gregory,HAMEL,MALE,FR,M3 M,43542,12.095,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T11:56:23.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,204,Sabine,QUEVA,FEMALE,FR,M3 W,46359,12.8775,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T11:48:10.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,226,Rob,MEAD,MALE,IE,M4 M,93059,25.8497,41,STAGE4 CP1,S4 CP1,4.0,116520.0,116.52,1539.0,30.75583,-4.23148,2025-04-09T08:46:09.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,254,Kevin,GIROUX,MALE,FR,SEN M,127030,35.2861,60,STAGE5 START,S5 START,5.0,187150.0,187.15,2348.0,30.97272,-3.90857,2025-04-11T06:31:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,267,Christophe,REYMERMIER,MALE,FR,M1 M,40113,11.1425,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T11:25:17.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,273,Ophelie,PETERI,FEMALE,FR,M1 W,40115,11.1431,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T11:25:21.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,279,Thierry,SORINI,MALE,FR,M5 M,227706,63.2517,70,STAGE6 START,S6 START,6.0,229610.0,229.61,2785.0,30.97247,-3.91023,2025-04-12T06:32:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,6
2025,305,Sophie,KUSY DESCHAMPS,FEMALE,US,M2 W,71546,19.8739,39,STAGE3 FINISH,S3 FINISH,3.0,104670.0,104.67,1420.0,30.725,-4.3206,2025-04-08T13:54:40.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,368,Simon,FRETWELL,MALE,GB,M5 M,171656,47.6822,60,STAGE5 START,S5 START,5.0,187150.0,187.15,2348.0,30.97272,-3.90857,2025-04-11T06:31:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,372,Timofeï,CHAROV,MALE,FR,SEN M,84632,23.5089,43,STAGE4 CP3,S4 CP3,4.0,130890.0,130.89,1868.0,30.83325,-4.17127,2025-04-09T11:28:41.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,373,Michiel,VAN DYCK,MALE,BE,SEN M,17164,4.7678,20,STAGE2 START,S2 START,2.0,32040.0,32.04,220.0,30.64855,-4.66878,2025-04-07T07:00:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,374,Rhodri,BOWEN,MALE,GB,M3 M,138617,38.5047,44,STAGE4 CP4,S4 CP4,4.0,140550.0,140.55,1991.0,30.88562,-4.21532,2025-04-09T17:55:34.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,379,Elizabeth,MCNAMARA,FEMALE,US,M2 W,61010,16.9472,23,STAGE2 CP3,S2 CP3,2.0,59640.0,59.64,620.0,30.69329,-4.42681,2025-04-07T15:10:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,382,Akihiko,YAMAGUCHI,MALE,JP,M3 M,96395,26.7764,33,STAGE3 CP3,S3 CP3,3.0,98300.0,98.3,1287.0,30.71967,-4.38105,2025-04-08T15:13:19.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,404,Holly,HALDANE,FEMALE,GB,SEN W,110726,30.7572,60,STAGE5 START,S5 START,5.0,187150.0,187.15,2348.0,30.97272,-3.90857,2025-04-11T06:31:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,430,Agust Ingi,ATLASON KRISTMANNS,MALE,IS,M1 M,22501,6.2503,20,STAGE2 START,S2 START,2.0,32040.0,32.04,220.0,30.64855,-4.66878,2025-04-07T07:00:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,431,Alain,SAILLAND,MALE,FR,M6 M,21982,6.1061,20,STAGE2 START,S2 START,2.0,32040.0,32.04,220.0,30.64855,-4.66878,2025-04-07T07:00:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,437,John,SVENSON,MALE,DK,M1 M,100843,28.0119,60,STAGE5 START,S5 START,5.0,187150.0,187.15,2348.0,30.97272,-3.90857,2025-04-11T06:31:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,440,Mariko,HAYASHI,FEMALE,JP,M6 W,101312,28.1422,33,STAGE3 CP3,S3 CP3,3.0,98300.0,98.3,1287.0,30.71967,-4.38105,2025-04-08T15:09:55.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,468,Marie,LE BAIL,FEMALE,FR,M0 W,66802,18.5561,32,STAGE3 CP2,S3 CP2,3.0,90610.0,90.61,1081.0,30.75268,-4.44025,2025-04-08T11:18:13.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,483,Maurice,MULLALY,MALE,US,M4 M,55850,15.5139,23,STAGE2 CP3,S2 CP3,2.0,59640.0,59.64,620.0,30.69329,-4.42681,2025-04-07T14:37:34.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,487,Jean Luc,LE BAIL,MALE,FR,M4 M,66802,18.5561,32,STAGE3 CP2,S3 CP2,3.0,90610.0,90.61,1081.0,30.75268,-4.44025,2025-04-08T11:18:14.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,495,Katherine,RICHARDS,FEMALE,GB,M3 W,13436,3.7322,12,STAGE1 CP2,S1 CP2,1.0,16720.0,16.72,177.0,30.59877,-4.81493,2025-04-06T11:13:56.000+01:00,2025-04-06T07:30:00.000+01:00,0,1
2025,504,Ian,RICHARDS,MALE,GB,M5 M,13428,3.73,12,STAGE1 CP2,S1 CP2,1.0,16720.0,16.72,177.0,30.59877,-4.81493,2025-04-06T11:13:48.000+01:00,2025-04-06T07:30:00.000+01:00,0,1
2025,517,Kelly,KENNOY,FEMALE,US,M5 W,62940,17.4833,23,STAGE2 CP3,S2 CP3,2.0,59640.0,59.64,620.0,30.69329,-4.42681,2025-04-07T15:40:43.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,534,Matthew,SHARP,MALE,GB,M0 M,50066,13.9072,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T12:07:48.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,537,Tucker,LOWE,MALE,US,SEN M,58494,16.2483,30,STAGE3 START,S3 START,3.0,72070.0,72.07,785.0,30.725,-4.3206,2025-04-08T07:27:31.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,577,Beatrice,DE MATTOS,FEMALE,FR,. W,68130,18.925,30,STAGE3 START,S3 START,3.0,72070.0,72.07,785.0,30.725,-4.3206,2025-04-08T07:27:31.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,608,Maria,MONNIER,FEMALE,FR,SEN W,75408,20.9467,31,STAGE3 CP1,S3 CP1,3.0,83430.0,83.43,939.0,30.72822,-4.37848,2025-04-08T10:03:33.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,621,Gordon,HANNAH,MALE,GB,M4 M,173107,48.0853,63,STAGE5 CP3,S5 CP3,5.0,206250.0,206.25,2513.0,30.9649,-3.8591,2025-04-11T11:25:16.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,629,Fung Yee May,TSE,FEMALE,Hong Kong SAR China,M6 W,227801,63.2781,63,STAGE5 CP3,S5 CP3,5.0,206250.0,206.25,2513.0,30.9649,-3.8591,2025-04-11T11:30:01.000+01:00,2025-04-06T07:30:00.000+01:00,0,5
2025,657,Fernando,GUTIERREZ,MALE,CO,M3 M,133641,37.1225,43,STAGE4 CP3,S4 CP3,4.0,130890.0,130.89,1868.0,30.83325,-4.17127,2025-04-09T14:22:48.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,692,Hitoshi,UMEOKOA,MALE,JP,M3 M,79154,21.9872,40,STAGE4 START,S4 START,4.0,104670.0,104.67,1420.0,30.72419,-4.32041,2025-04-09T06:00:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,781,Shane,LEIBY,MALE,US,M3 M,55261,15.3503,30,STAGE3 START,S3 START,3.0,72070.0,72.07,785.0,30.725,-4.3206,2025-04-08T07:27:31.000+01:00,2025-04-06T07:30:00.000+01:00,0,3
2025,832,Lucia,ROWE,FEMALE,GB,M3 W,164425,45.6736,47,STAGE4 CP7,S4 CP7,4.0,169550.0,169.55,2236.0,30.87003,-4.01834,2025-04-10T02:39:43.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,858,Michael,MORRIS,MALE,IE,M4 M,62863,17.4619,24,STAGE2 CP4,S2 CP4,2.0,65190.0,65.19,687.0,30.71967,-4.38104,2025-04-07T16:19:22.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2025,1003,Antonio,NAVARRO,MALE,ES,M1 M,94987,26.3853,43,STAGE4 CP3,S4 CP3,4.0,130890.0,130.89,1868.0,30.83325,-4.17127,2025-04-09T13:31:28.000+01:00,2025-04-06T07:30:00.000+01:00,0,4
2025,1007,Thierry,BUREAU,MALE,FR,M6 M,52104,14.4733,22,STAGE2 CP2,S2 CP2,2.0,50690.0,50.69,512.0,30.67552,-4.5088,2025-04-07T12:35:00.000+01:00,2025-04-06T07:30:00.000+01:00,0,2
2026,5,Mbark,ELMORABITY,MALE,MA,SEN M,19305,5.3625,21,STAGE2 CP1,S2 CP1,2.0,45950.0,45.95,256.0,30.67371,-4.59445,2026-04-06T07:03:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,55,Ruud,VAN HAREN,MALE,NL,M5 M,55541,15.4281,29,STAGE2 FINISH,S2 FINISH,2.0,75640.0,75.64,548.0,30.72226,-4.31931,2026-04-06T14:31:52.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,57,Nicola,DAVIES,FEMALE,GB,M1 W,25280,7.0222,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,63,Gregory,HAMEL,MALE,FR,M3 M,45584,12.6622,23,STAGE2 CP3,S2 CP3,2.0,56140.0,56.14,316.0,30.67829,-4.49123,2026-04-06T11:11:35.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,73,Bruno,CAZENAVE,MALE,FR,M4 M,78468,21.7967,42,STAGE4 CP2,S4 CP2,4.0,124270.0,124.27,1314.0,30.77869,-4.17306,2026-04-08T08:44:16.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,78,Sabine,QUEVA,FEMALE,FR,M3 W,39600,11.0,21,STAGE2 CP1,S2 CP1,2.0,45950.0,45.95,256.0,30.67371,-4.59445,2026-04-06T07:45:27.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,126,Sansabila,BEN AYAD,FEMALE,FR,M2 W,222176,61.7156,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-09T15:36:34.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,130,Todd,WILSON,MALE,US,M5 M,54093,15.0258,23,STAGE2 CP3,S2 CP3,2.0,56140.0,56.14,316.0,30.67829,-4.49123,2026-04-06T11:08:31.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,149,Melinda,THEBAULT,FEMALE,FR,M3 W,93783,26.0508,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T15:04:12.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,162,Kevin,STOODLEY,MALE,GB,M5 M,96377,26.7714,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T14:47:07.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,167,Yoshitada,SHINKAWA,MALE,JP,M3 M,127294,35.3594,44,STAGE4 CP4,S4 CP4,4.0,140490.0,140.49,1437.0,30.78027,-4.24992,2026-04-08T14:07:03.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,174,Patrick,MOUYEN,MALE,FR,M8 M,22567,6.2686,13,STAGE1 CP3,S1 CP3,1.0,22660.0,22.66,164.0,30.61384,-4.77098,2026-04-05T13:16:37.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,177,Gregory,SMITH,MALE,GB,M1 M,58522,16.2561,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T11:40:01.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,198,Evan,WRIGHT,MALE,GB,M5 M,32650,9.0694,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,218,Yan,PETIT,MALE,FR,M3 M,100750,27.9861,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T16:51:11.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,229,Bent,LORENTZEN,MALE,DK,M4 M,58295,16.1931,30,STAGE3 START,S3 START,3.0,75640.0,75.64,548.0,30.725,-4.3206,2026-04-07T06:58:30.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,245,Aaron,DAVISON,MALE,CA,M4 M,133705,37.1403,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T17:54:50.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,248,Elske,HALLER,FEMALE,DE,M5 W,116145,32.2625,41,STAGE4 CP1,S4 CP1,4.0,116810.0,116.81,1020.0,30.75512,-4.22896,2026-04-08T08:10:09.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,253,Jeremie,GARROT,MALE,FR,M3 M,89078,24.7439,44,STAGE4 CP4,S4 CP4,4.0,140490.0,140.49,1437.0,30.78027,-4.24992,2026-04-08T11:59:08.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,269,Jerome,MAMAN,MALE,FR,M2 M,72691,20.1919,40,STAGE4 START,S4 START,4.0,104810.0,104.81,901.0,30.72511,-4.32066,2026-04-08T05:05:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,290,Maurizio,SCASSELLATI,MALE,LU,M6 M,16733,4.6481,12,STAGE1 CP2,S1 CP2,1.0,15650.0,15.65,98.0,30.61984,-4.81986,2026-04-05T11:39:23.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,311,Patrice,DR GAYET,MALE,FR,M4 M,150142,41.7061,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T20:01:20.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,312,Jack,DAVISON,MALE,CA,SEN M,141018,39.1717,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-09T02:39:48.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,325,Pascale,DUVAL,FEMALE,FR,M3 W,129302,35.9172,43,STAGE4 CP3,S4 CP3,4.0,132250.0,132.25,1383.0,30.82195,-4.19268,2026-04-08T12:53:28.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,327,Johan,VAN DYCK,MALE,BE,M4 M,86255,23.9597,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T14:13:08.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,331,Olga,MAAS,FEMALE,NL,M3 W,47880,13.3,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T11:13:44.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,345,Annaleigh,HOCKADAY,FEMALE,GB,M0 W,29580,8.2167,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,349,Amandine,CLAIR,FEMALE,FR,SEN W,145563,40.4342,63,STAGE5 CP3,S5 CP3,5.0,224830.0,224.83,1966.0,30.9649,-3.8591,2026-04-10T11:31:10.000+01:00,2026-04-05T07:00:30.000+01:00,0,5
2026,376,Shirley,GUILLEMAIN,FEMALE,FR,M1 W,120951,33.5975,48,STAGE4 CP8,S4 CP8,4.0,175740.0,175.74,1637.0,30.89295,-4.13184,2026-04-08T20:22:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,393,Emmanuel,VILLAEYS,MALE,FR,M6 M,24901,6.9169,13,STAGE1 CP3,S1 CP3,1.0,22660.0,22.66,164.0,30.61384,-4.77098,2026-04-05T13:55:31.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,429,Sara,ROCHA,FEMALE,CA,M3 W,70953,19.7092,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T14:08:21.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,455,Willem,VOORVAART,MALE,GB,M5 M,130409,36.2247,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T18:45:52.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,471,Magali,JUNG,FEMALE,FR,M3 W,117221,32.5614,44,STAGE4 CP4,S4 CP4,4.0,140490.0,140.49,1437.0,30.78027,-4.24992,2026-04-08T14:31:03.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,489,Leanne,LYONS,FEMALE,GB,SEN W,50406,14.0017,24,STAGE2 CP4,S2 CP4,2.0,63940.0,63.94,386.0,30.6981,-4.42179,2026-04-06T13:01:35.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,491,James,LYON,MALE,GB,M3 M,108546,30.1517,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-08T20:22:20.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,529,Treasure,AAMAYAH,FEMALE,AU,SEN W,32497,9.0269,14,STAGE 1 CP4,S1 CP4,1.0,30940.0,30.94,164.0,30.61441,-4.68483,2026-04-05T16:02:07.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,545,Dustin,ADAIR,MALE,US,M1 M,141990,39.4417,47,STAGE4 CP7,S4 CP7,4.0,167240.0,167.24,1616.0,30.94685,-4.15228,2026-04-08T21:45:13.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,569,Marion,CLERGEAT,FEMALE,FR,M2 W,117550,32.6528,43,STAGE4 CP3,S4 CP3,4.0,132250.0,132.25,1383.0,30.82195,-4.19268,2026-04-08T13:22:54.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,581,Grégory,PAYEBIEN,MALE,FR,M2 M,61495,17.0819,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T11:24:23.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,617,Wayne,FILIN-MATTHEWS,MALE,US,M3 M,29959,8.3219,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,638,Christian,CALMES,MALE,FR,M3 M,159690,44.3583,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-09T02:32:17.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,647,Pierrette,FRANCEY,FEMALE,CH,M5 W,16893,4.6925,12,STAGE1 CP2,S1 CP2,1.0,15650.0,15.65,98.0,30.61984,-4.81986,2026-04-05T11:42:03.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,664,Sébastien,FRANCEY,MALE,CH,SEN M,37220,10.3389,19,STAGE1 FINISH,S1 FINISH,1.0,35090.0,35.09,171.0,30.64906,-4.67254,2026-04-05T17:20:50.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,702,"Roy ""brian""",BROCKETTE,MALE,US,M8 M,91727,25.4797,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T15:05:40.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,719,Nicolas,DESCHAMPS,MALE,FR,M3 M,54316,15.0878,30,STAGE3 START,S3 START,3.0,75640.0,75.64,548.0,30.725,-4.3206,2026-04-07T06:58:30.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,732,Laura,CAUWEL,FEMALE,FR,SEN W,145860,40.5167,48,STAGE4 CP8,S4 CP8,4.0,175740.0,175.74,1637.0,30.89295,-4.13184,2026-04-09T00:00:15.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,743,Marilyne,VALLIERES,FEMALE,CA,M1 W,30684,8.5233,19,STAGE1 FINISH,S1 FINISH,1.0,35090.0,35.09,171.0,30.64906,-4.67254,2026-04-05T15:31:54.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,781,Giovanni,FOGLIA,MALE,IT,SEN M,112892,31.3589,48,STAGE4 CP8,S4 CP8,4.0,175740.0,175.74,1637.0,30.89295,-4.13184,2026-04-08T20:23:22.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
